id,code,display
5321,"38838-9","Wrist - left X-ray limited"
5322,"37642-6","Wrist - right X-ray limited"
5323,"41797-2","Colon Fluoroscopy limited W air and barium contrast PR"
5324,"42335-0","Spine Cervical Fluoroscopy limited W contrast IT"
5325,"38125-1","Spine Cervical and Thoracic and Lumbar Fluoroscopy limited W contrast IT"
5326,"38120-2","Spine Thoracic Fluoroscopy limited W contrast IT"
5327,"37137-7","Kidney X-ray limited W contrast IV"
5328,"39687-9","Scan limited W GA-67 IV"
5329,"39754-7","Thyroid Scan limited W I-131 IV"
5330,"49571-3","Scan limited W I-131 MIBG IV"
5331,"39843-8","Scan limited W In-111 Satumomab IV"
5332,"41836-8","Bone Scan limited W In-111 tagged WBC IV"
5333,"39627-5","Bone Scan limited"
5334,"39822-2","Bone marrow Scan limited"
5335,"39645-7","Breast Scan limited"
5336,"39695-2","Lung Scan limited"
5337,"39936-0","Joint Scan limited"
5338,"37542-8","Breast Mammogram magnification"
5339,"37543-6","Breast - bilateral Mammogram magnification"
5340,"37554-3","Breast - bilateral Mammogram magnification and spot"
5341,"38854-6","Breast - left Mammogram magnification and spot"
5342,"37769-7","Breast - right Mammogram magnification and spot"
5343,"30769-4","Pelvis and Hip - bilateral X-ray max abduction"
5344,"38086-5","Knee X-ray Merchants 30 and 45 and 60 degrees"
5345,"39935-2","Scan multiple areas W GA-67 IV"
5346,"39949-3","Scan multiple areas W In-111 Satumomab IV"
5347,"39904-8","Bone Scan multiple areas"
5348,"39907-1","Bone marrow Scan multiple areas"
5349,"39937-8","Joint Scan multiple areas"
5350,"39950-1","Prostate Scan multiple areas W Tc-99m capromab pendatide IV"
5351,"36608-8","Elbow X-ray oblique"
5352,"36740-9","Elbow - bilateral X-ray oblique"
5353,"36741-7","Elbow - left X-ray oblique"
5354,"37687-1","Elbow - right X-ray oblique"
5355,"36744-1","Humerus - left X-ray oblique"
5356,"37737-4","Humerus - right X-ray oblique"
5357,"36619-5","Knee X-ray oblique"
5358,"36745-8","Knee - bilateral X-ray oblique"
5359,"36746-6","Knee - left X-ray oblique"
5360,"37757-2","Knee - right X-ray oblique"
5361,"36747-4","Mandible X-ray oblique"
5362,"37630-1","Pelvis X-ray oblique"
5363,"36742-5","Radius - bilateral and Ulna - bilateral X-ray oblique"
5364,"36743-3","Radius - left and Ulna.left X-ray oblique"
5365,"37709-3","Radius - right and Ulna - right X-ray oblique"
5366,"48748-8","Spine X-ray oblique"
5367,"36748-2","Spine Cervical X-ray oblique"
5368,"43791-3","Spine Lumbar X-ray oblique"
5369,"48749-6","Spine Thoracic X-ray oblique"
5370,"36749-0","Tibia - left and Fibula - left X-ray oblique"
5371,"37817-4","Tibia - right and Fibula - right X-ray oblique"
5372,"36894-4","Tibia and Fibula X-ray oblique"
5373,"37544-4","Wrist - bilateral X-ray oblique"
5374,"38839-7","Wrist - left X-ray oblique"
5375,"37643-4","Wrist - right X-ray oblique"
5376,"42398-8","Foot X-ray oblique and (AP and lateral) standing"
5377,"37139-3","Spine Cervical X-ray oblique and lateral W flexion and W extension"
5378,"37154-2","Knee X-ray oblique and Sunrise"
5379,"37155-9","Knee X-ray oblique and Sunrise and tunnel"
5380,"43469-6","Unspecified body region X-ray of foreign body"
5381,"37063-5","Unspecified body region Fluoroscopy of foreign body"
5382,"37546-9","Temporomandibular joint - bilateral X-ray open and closed mouth"
5383,"48491-5","Temporomandibular joint - left X-ray open and closed mouth"
5384,"48490-7","Temporomandibular joint - right X-ray open and closed mouth"
5385,"48699-3","Temporomandibular Joint - unilateral X-ray open and closed mouth"
5386,"37152-6","Shoulder - bilateral X-ray outlet and Y"
5387,"37140-1","Shoulder - left X-ray outlet and Y"
5388,"37804-2","Shoulder - right X-ray outlet and Y"
5389,"36750-8","Chest X-ray PA and AP lateral-decubitus"
5390,"42272-5","Chest X-ray PA and lateral"
5391,"36751-6","Chest Fluoroscopy PA and lateral"
5392,"36752-4","Hand - bilateral X-ray PA and lateral"
5393,"36753-2","Hand - left X-ray PA and lateral"
5394,"37713-5","Hand - right X-ray PA and lateral"
5395,"36754-0","Mandible X-ray PA and lateral"
5396,"30721-5","Sinuses X-ray PA and lateral"
5397,"37547-7","Wrist - bilateral X-ray PA and lateral"
5398,"37548-5","Wrist - left X-ray PA and lateral"
5399,"37835-6","Wrist - right X-ray PA and lateral"
5400,"37143-5","Chest X-ray PA and lateral and AP lateral-decubitus"
5401,"37144-3","Chest X-ray PA and lateral and AP left lateral-decubitus"
5402,"37145-0","Chest X-ray PA and lateral and AP right lateral-decubitus"
5403,"37142-7","Hand - bilateral X-ray PA and lateral and Ball Catcher"
5404,"37860-4","Sinuses X-ray PA and lateral and Caldwell and Waters"
5405,"37146-8","Chest X-ray PA and lateral and left oblique"
5406,"30741-3","Chest X-ray PA and lateral and lordotic upright"
5407,"39078-1","Finger X-ray PA and lateral and oblique"
5408,"36755-7","Hand X-ray PA and lateral and oblique"
5409,"36756-5","Hand - bilateral X-ray PA and lateral and oblique"
5410,"36757-3","Hand - left X-ray PA and lateral and oblique"
5411,"37715-0","Hand - right X-ray PA and lateral and oblique"
5412,"37884-4","Sternum X-ray PA and lateral and oblique"
5413,"37549-3","Wrist - bilateral X-ray PA and lateral and oblique"
5414,"37550-1","Wrist - left X-ray PA and lateral and oblique"
5415,"37836-4","Wrist - right X-ray PA and lateral and oblique"
5416,"36758-1","Chest X-ray PA and lateral and oblique and lordotic"
5417,"37148-4","Mandible X-ray PA and lateral and oblique and Towne"
5418,"37147-6","Chest X-ray PA and lateral and right oblique"
5419,"30742-1","Chest X-ray PA and lateral and right oblique and left oblique"
5420,"30743-9","Chest X-ray PA and lateral and right oblique and left oblique portable"
5421,"30744-7","Chest X-ray PA and lateral and right or-left oblique"
5422,"24643-9","Chest X-ray PA and lateral and right or-left oblique upright"
5423,"37149-2","Patella - left X-ray PA and lateral and Sunrise"
5424,"38790-2","Patella - right X-ray PA and lateral and Sunrise"
5425,"37859-6","Sinuses X-ray PA and lateral and Waters"
5426,"69271-5","Skull X-ray PA and lateral and Waters and Towne"
5427,"24647-0","Chest X-ray PA and lateral upright"
5428,"24644-7","Chest X-ray PA and lateral upright portable"
5429,"36759-9","Chest X-ray PA and lordotic"
5430,"39079-9","Hand X-ray PA and oblique"
5431,"37141-9","Chest X-ray PA and right lateral"
5432,"39519-4","Skull X-ray PA and right lateral and left lateral"
5433,"39521-0","Skull X-ray PA and right lateral and left lateral and Caldwell and Towne"
5434,"39520-2","Skull X-ray PA and right lateral and left lateral and Towne"
5435,"24646-2","Chest X-ray PA and right lateral and right oblique and left oblique upright"
5436,"24645-4","Chest X-ray PA and right lateral and right oblique and left oblique upright portable"
5437,"37150-0","Chest X-ray PA and right oblique and left oblique"
5438,"24635-5","Chest X-ray PA upright W inspiration and expiration"
5439,"46378-6","Knee - bilateral X-ray PA standing and W flexion"
5440,"43660-0","Heart Scan perfusion qualitative at rest and W radionuclide IV"
5441,"43661-8","Heart Scan perfusion quantitative at rest and W radionuclide IV"
5442,"43658-4","Heart Scan perfusion quantitative"
5443,"43656-8","Lung Scan perfusion quantitative"
5444,"39719-0","Heart Scan perfusion at rest and W adenosine and W radionuclide IV"
5445,"43777-2","Heart Scan perfusion at rest and W adenosine and W Tl-201 IV"
5446,"39722-4","Heart Scan perfusion at rest and W dipyridamole and W radionuclide IV"
5447,"39720-8","Heart Scan perfusion at rest and W dipyridamole and W Tc-99m Sestamibi IV"
5448,"39728-1","Heart Scan perfusion at rest and W radionuclide IV"
5449,"39726-5","Heart Scan perfusion at rest and W stress and W radionuclide IV"
5450,"39727-3","Heart Scan perfusion at rest and W stress and W Tc-99m Sestamibi IV"
5451,"39699-4","Heart Scan perfusion at rest and W Tc-99m Sestamibi IV"
5452,"39701-8","Heart Scan perfusion W adenosine and W radionuclide IV"
5453,"39731-5","Heart Scan perfusion W adenosine and W Tc-99m Sestamibi IV"
5454,"39735-6","Heart Scan perfusion W adenosine and W Tl-201 IV"
5455,"39708-3","Heart Scan perfusion W dipyridamole and W radionuclide IV"
5456,"39709-1","Heart Scan perfusion W dipyridamole and W Tc-99m IV"
5457,"39705-9","Heart Scan perfusion W dipyridamole and W Tc-99m Sestamibi IV"
5458,"39707-5","Heart Scan perfusion W dipyridamole and W Tl-201 IV"
5459,"39703-4","Heart Scan perfusion W dobutamine and W radionuclide IV"
5460,"39702-6","Heart Scan perfusion W dobutamine and W Tc-99m Sestamibi IV"
5461,"39733-1","Heart Scan perfusion W dobutamine and W Tl-201 IV"
5462,"39941-0","Lung Scan perfusion W particulate radionuclide IV"
5463,"39833-9","Lung Scan perfusion W radionuclide gaseous inhaled"
5464,"39716-6","Heart Scan perfusion"
5465,"39697-8","Lung Scan perfusion"
5466,"39730-7","Heart Scan perfusion W stress and W radionuclide IV"
5467,"39732-3","Heart Scan perfusion W stress and W Tc-99m Sestamibi IV"
5468,"39715-8","Heart Scan perfusion W stress and W Tl-201 IV"
5469,"39704-2","Heart Scan perfusion W Tc-99m Sestamibi IV"
5470,"39714-1","Heart Scan perfusion W Tl-201 IV"
5471,"39713-3","Heart Scan perfusion W Tl-201 IV and Tc-99m Tetrofosmin IV"
5472,"30765-2","Acetabulum X-ray portable"
5473,"30764-5","Acetabulum - bilateral X-ray portable"
5474,"41823-6","Ankle - left X-ray portable"
5475,"41782-4","Ankle - right X-ray portable"
5476,"30746-2","Chest X-ray portable"
5477,"41827-7","Elbow - left X-ray portable"
5478,"41786-5","Elbow - right X-ray portable"
5479,"41773-3","Facial bones X-ray portable"
5480,"41818-6","Femur - left X-ray portable"
5481,"41778-2","Femur - right X-ray portable"
5482,"43570-1","Hand X-ray portable"
5483,"41829-3","Hand - left X-ray portable"
5484,"41788-1","Hand - right X-ray portable"
5485,"37168-2","Hip X-ray portable"
5486,"37169-0","Hip - left X-ray portable"
5487,"38796-9","Hip - right X-ray portable"
5488,"37170-8","Humerus X-ray portable"
5489,"41825-1","Humerus - left X-ray portable"
5490,"41784-0","Humerus - right X-ray portable"
5491,"41820-2","Knee - left X-ray portable"
5492,"41779-0","Knee - right X-ray portable"
5493,"30792-6","Patella X-ray portable"
5494,"30772-8","Pelvis X-ray portable"
5495,"30747-0","Ribs X-ray portable"
5496,"41831-9","Ribs - left X-ray portable"
5497,"41791-5","Ribs - right X-ray portable"
5498,"46391-9","Shoulder X-ray portable"
5499,"41824-4","Shoulder - left X-ray portable"
5500,"41783-2","Shoulder - right X-ray portable"
5501,"30723-1","Skull X-ray portable"
5502,"37171-6","Spine Cervical X-ray portable"
5503,"44203-8","Spine Cervical and Thoracic and Lumbar X-ray portable"
5504,"37172-4","Spine Lumbar X-ray portable"
5505,"41828-5","Wrist - left X-ray portable"
5506,"41787-3","Wrist - right X-ray portable"
5507,"37151-8","Unspecified body region Fluoroscopy portable"
5508,"30731-4","Zygomatic arch X-ray portable"
5509,"30730-6","Zygomatic arch - bilateral X-ray portable"
5510,"24634-8","Chest X-ray portable W inspiration and expiration"
5511,"24824-5","Lung Scan portable"
5512,"42402-8","Unspecified body region X-ray post mortem"
5513,"43657-6","Lung Scan quantitative"
5514,"30733-0","Chest X-ray right and left oblique portable"
5515,"37131-0","Abdomen X-ray right lateral and left lateral"
5516,"37138-5","Abdomen X-ray right oblique and left oblique"
5517,"41792-3","Chest X-ray right oblique and left oblique"
5518,"24651-2","Chest X-ray right oblique and left oblique upright"
5519,"42414-3","Chest X-ray right oblique and left oblique W nipple markers"
5520,"37016-3","Breast - bilateral Mammogram roll"
5521,"37017-1","Breast - left Mammogram roll"
5522,"37775-4","Breast - right Mammogram roll"
5523,"30740-5","Chest X-ray right or-left oblique"
5524,"30739-7","Chest X-ray right or-left oblique portable"
5525,"43479-5","Aorta abdominal Fluoroscopic angiogram runoff W contrast IA"
5526,"30838-7","Aorta and Femoral artery - bilateral Fluoroscopic angiogram runoff W contrast IA"
5527,"37364-7","Aorta and Femoral artery - left Fluoroscopic angiogram runoff W contrast IA"
5528,"38799-3","Aorta and Femoral artery - right Fluoroscopic angiogram runoff W contrast IA"
5529,"38107-9","Wrist X-ray scaphoid"
5530,"37304-3","Wrist - bilateral X-ray scaphoid"
5531,"37302-7","Wrist - left X-ray scaphoid"
5532,"38115-2","Wrist - right X-ray scaphoid"
5533,"24930-0","Spine Thoracic and Lumbar X-ray scoliosis"
5534,"30715-7","Spine Thoracic and Lumbar X-ray scoliosis AP and lateral"
5535,"42424-2","Spine Thoracic and Lumbar X-ray scoliosis AP and lateral sitting"
5536,"39367-8","Spine Thoracic and Lumbar X-ray scoliosis AP and lateral standing"
5537,"42472-1","Spine Thoracic and Lumbar X-ray scoliosis AP in traction"
5538,"42425-9","Spine Thoracic and Lumbar X-ray scoliosis AP standing and W right bending and W left bending and WO bending"
5539,"43569-3","Spine Thoracic and Lumbar X-ray scoliosis AP upright and supine"
5540,"30716-5","Spine Thoracic and Lumbar X-ray scoliosis lateral"
5541,"30717-3","Spine Thoracic and Lumbar X-ray scoliosis standing"
5542,"24929-2","Spine Thoracic and Lumbar X-ray scoliosis W flexion and W extension"
5543,"24606-6","Breast Mammogram screening"
5544,"39153-2","Breast FFD mammogram screening"
5545,"69159-2","Breast implant X-ray screening"
5546,"48492-3","Breast implant - bilateral Mammogram screening"
5547,"26175-0","Breast - bilateral Mammogram screening"
5548,"42174-3","Breast - bilateral FFD mammogram screening"
5549,"26176-8","Breast - left Mammogram screening"
5550,"46355-4","Breast - left FFD mammogram screening"
5551,"26177-6","Breast - right Mammogram screening"
5552,"46354-7","Breast - right FFD mammogram screening"
5553,"46356-2","Breast - unilateral Mammogram screening"
5554,"37022-1","Calcaneus X-ray ski jump"
5555,"37021-3","Calcaneus - bilateral X-ray ski jump"
5556,"37023-9","Calcaneus - left X-ray ski jump"
5557,"38778-7","Calcaneus - right X-ray ski jump"
5558,"37551-9","Breast Mammogram spot"
5559,"37552-7","Breast - bilateral Mammogram spot"
5560,"38807-4","Breast - right Mammogram spot"
5561,"37553-5","Breast - left Mammogram spot compression"
5562,"43550-3","Brain Scan static and flow"
5563,"39952-7","Scrotum and Testicle Scan static and flow"
5564,"39676-2","Scan static for infection W GA-67 IV"
5565,"39894-1","Heart Scan static for shunt detection"
5566,"39896-6","Scan static for tumor W GA-67 IV"
5567,"39814-9","Bone Scan static limited"
5568,"39634-1","Brain Scan static limited"
5569,"39903-0","Bone Scan static multiple areas"
5570,"39817-2","Bone Scan static whole body"
5571,"39815-6","Bone Scan static"
5572,"39824-8","Bone marrow Scan static"
5573,"39633-3","Brain Scan static"
5574,"39853-7","Kidney - bilateral Scan static"
5575,"39832-1","Liver Scan static"
5576,"39878-4","Liver and Spleen Scan static"
5577,"39900-6","Salivary gland Scan static"
5578,"39855-2","Scrotum and Testicle Scan static"
5579,"43501-6","Vessel Scan static"
5580,"44150-1","Brain Scan static W Tc-99m bicisate IV"
5581,"39854-5","Kidney - bilateral Scan static W Tc-99m DMSA IV"
5582,"37153-4","Mastoid X-ray Stenver and Arcelin"
5583,"69136-0","Knee X-ray Sunrise and tunnel"
5584,"37163-3","Knee - bilateral X-ray Sunrise and tunnel"
5585,"37156-7","Knee - left X-ray Sunrise and tunnel"
5586,"37759-8","Knee - right X-ray Sunrise and tunnel"
5587,"39345-4","Knee - left X-ray Sunrise and tunnel standing"
5588,"69255-8","Knee - right X-ray Sunrise and tunnel standing"
5589,"38088-1","Knee - bilateral X-ray Sunrise 20 and 40 and 60 degrees"
5590,"38087-3","Knee - left X-ray Sunrise 20 and 40 and 60 degrees"
5591,"38824-9","Knee - right X-ray Sunrise 20 and 40 and 60 degrees"
5592,"24579-5","Bones long X-ray survey"
5593,"43518-0","Bones X-ray survey"
5594,"37365-4","Bones X-ray survey for metastasis"
5595,"39518-6","Bones long X-ray survey limited"
5596,"43519-8","Bones X-ray survey limited"
5597,"38089-9","Bones X-ray survey limited for metastasis"
5598,"37159-1","Foot - left X-ray tarsal"
5599,"38792-8","Foot - right X-ray tarsal"
5600,"43796-2","Wrist - bilateral X-ray tunnel.carpal"
5601,"69304-4","Wrist X-ray ulnar deviation"
5602,"69303-6","Wrist X-ray ulnar deviation and radial deviation"
5603,"69072-7","Wrist - bilateral X-ray ulnar deviation and radial deviation"
5604,"37555-0","Wrist - left X-ray ulnar deviation and radial deviation"
5605,"38808-2","Wrist - right X-ray ulnar deviation and radial deviation"
5606,"43532-1","Chest and Abdomen X-ray upright and PA chest"
5607,"39944-4","Lung Scan ventilation and equilibrium and washout W radionuclide inhaled"
5608,"39948-5","Lung Scan ventilation and equilibrium and washout W radionuclide inhaled single breath"
5609,"39947-7","Lung Scan ventilation and equilibrium W radionuclide inhaled single breath"
5610,"39946-9","Lung Scan ventilation and perfusion and differential W radionuclide inhaled and W radionuclide IV"
5611,"39943-6","Lung Scan ventilation and perfusion W radionuclide inhaled and W particulate radionuclide IV"
5612,"30697-7","Pulmonary system Scan ventilation and perfusion W radionuclide inhaled and W radionuclide IV"
5613,"39942-8","Lung Scan ventilation and perfusion W radionuclide inhaled single breath and W particulate radionuclide IV"
5614,"24888-0","Pulmonary system Scan ventilation and perfusion W Xe-133 inhaled and W Tc-99m MAA IV"
5615,"39835-4","Lung Scan ventilation W radionuclide aerosol inhaled"
5616,"39836-2","Lung Scan ventilation W radionuclide gaseous inhaled"
5617,"39945-1","Lung Scan ventilation W radionuclide gaseous inhaled single breath"
5618,"39837-0","Lung Scan ventilation W radionuclide inhaled"
5619,"39834-7","Lung Scan ventilation W Tc-99m DTPA aerosol inhaled"
5620,"46361-2","Lung Scan ventilation W Xe-133 inhaled"
5621,"39932-9","Heart Scan wall motion and ejection fraction"
5622,"39873-5","Heart Scan wall motion"
5623,"39683-8","Scan whole body W GA-67 IV"
5624,"39698-6","Scan whole body W I-131 MIBG IV"
5625,"39845-3","Scan whole body W In-111 Satumomab IV"
5626,"42711-2","Scan whole body W In-111 tagged WBC IV"
5627,"42175-0","Scan whole body"
5628,"39818-0","Bone Scan whole body"
5629,"39826-3","Bone marrow Scan whole body"
5630,"39669-7","Scan whole body W Tc-99m Arcitumomab IV"
5631,"24713-0","Gallbladder X-ray 48 hours post contrast PO"
5632,"39660-6","Heart Scan at rest and W dipyridamole and W radionuclide IV"
5633,"39661-4","Heart Scan at rest and W dobutamine and W radionuclide IV"
5634,"39663-0","Heart Scan at rest and W stress and W radionuclide IV"
5635,"42309-5","Heart Scan at rest and W stress and W Tl-201 IV"
5636,"24750-2","Heart Scan at rest and W Tl-201 IV"
5637,"43459-7","Brain Scan during electroconvulsive shock treatment"
5638,"24577-9","Bone X-ray during surgery"
5639,"47372-8","Hip X-ray during surgery"
5640,"25070-4","Unspecified body region Fluoroscopy during surgery"
5641,"24574-6","Biliary ducts and Gallbladder Fluoroscopy during surgery W contrast biliary duct"
5642,"46352-1","Breast duct Mammogram during surgery W contrast intra duct"
5643,"43485-2","Kidney X-ray during surgery W contrast retrograde"
5644,"39150-8","Breast FFD mammogram Post Localization"
5645,"69251-7","Breast Mammogram Post Wire Placement"
5646,"42415-0","Breast - bilateral Mammogram Post Wire Placement"
5647,"42416-8","Breast - left Mammogram Post Wire Placement"
5648,"37201-1","Ankle X-ray standing"
5649,"37202-9","Ankle - bilateral X-ray standing"
5650,"37203-7","Ankle - left X-ray standing"
5651,"37676-4","Ankle - right X-ray standing"
5652,"37205-2","Calcaneus X-ray standing"
5653,"37206-0","Calcaneus - left X-ray standing"
5654,"37720-0","Calcaneus - right X-ray standing"
5655,"38845-4","Femur - left X-ray standing"
5656,"37693-9","Femur - right X-ray standing"
5657,"24708-0","Foot X-ray standing"
5658,"26094-3","Foot - bilateral X-ray standing"
5659,"26095-0","Foot - left X-ray standing"
5660,"26096-8","Foot - right X-ray standing"
5661,"37584-0","Great toe - left X-ray standing"
5662,"38810-8","Great toe - right X-ray standing"
5663,"24809-6","Knee X-ray standing"
5664,"26085-1","Knee - bilateral X-ray standing"
5665,"26086-9","Knee - left X-ray standing"
5666,"26087-7","Knee - right X-ray standing"
5667,"37204-5","Lower extremity X-ray standing"
5668,"69264-0","Sacrum X-ray standing"
5669,"37208-6","Spine Lumbar X-ray standing"
5670,"69275-6","Spine Thoracic X-ray standing"
5671,"38124-4","Spine Thoracic and Lumbar X-ray standing"
5672,"37899-2","Tibia and Fibula X-ray standing"
5673,"37209-4","Toes - left X-ray standing"
5674,"37823-2","Toes - right X-ray standing"
5675,"44233-5","Kidney - bilateral Scan W and WO Tc-99m DTPA IV"
5676,"44232-7","Kidney - bilateral Scan W and WO Tc-99m Mertiatide IV"
5677,"37579-0","Acromioclavicular Joint X-ray W and WO weight"
5678,"37580-8","Acromioclavicular joint - bilateral X-ray W and WO weight"
5679,"37581-6","Acromioclavicular joint - left X-ray W and WO weight"
5680,"37663-2","Acromioclavicular joint - right X-ray W and WO weight"
5681,"39651-5","Heart Scan W adenosine and W Tl-201 IV"
5682,"38090-7","Breast - bilateral Mammogram W air"
5683,"38091-5","Breast - left Mammogram W air"
5684,"39059-1","Gastrointestine upper Fluoroscopy W air and barium contrast PO"
5685,"24666-0","Colon Fluoroscopy W air and barium contrast PR"
5686,"46357-0","Colon Fluoroscopy W air contrast PR"
5687,"30633-2","Esophagus Fluoroscopy W barium contrast PO"
5688,"42683-3","Gastrointestine upper Fluoroscopy W barium contrast PO"
5689,"43574-3","Upper Gastrointestine and Small bowel Fluoroscopy W barium contrast PO"
5690,"44227-7","Colon Fluoroscopy W barium contrast PR"
5691,"37565-9","Unspecified body region Fluoroscopy W barium contrast via fistula"
5692,"38092-3","Urinary bladder Fluoroscopy W chain and contrast intra bladder"
5693,"41770-9","Gallbladder Scan W cholecystokinin and W radionuclide IV"
5694,"43650-1","Liver and Biliary ducts and Gallbladder Scan W cholecystokinin and W radionuclide IV"
5695,"30630-8","Head Cistern Fluoroscopy video W contrast"
5696,"30824-7","Intercranial vessel and Neck Vessel Fluoroscopic angiogram W contrast"
5697,"37585-7","Jejunum Fluoroscopy W contrast"
5698,"38853-8","Lower extremity vessels - left Fluoroscopic angiogram W contrast"
5699,"37765-5","Lower extremity vessels - right Fluoroscopic angiogram W contrast"
5700,"37615-2","Pelvis vessels Fluoroscopic angiogram W contrast"
5701,"37936-2","Peripheral vessels Fluoroscopic angiogram W contrast"
5702,"37640-0","Renal vessels Fluoroscopic angiogram W contrast"
5703,"64140-7","Renal vessels - left Fluoroscopic angiogram W contrast"
5704,"64141-5","Renal vessels - right Fluoroscopic angiogram W contrast"
5705,"38094-9","Spine.cavity Fluoroscopy W contrast"
5706,"37973-5","Testicle vessels Fluoroscopy W contrast"
5707,"25005-0","Three vessels Fluoroscopic angiogram W contrast"
5708,"25014-2","Two vessels Fluoroscopic angiogram W contrast"
5709,"37976-8","Upper extremity vessels Fluoroscopic angiogram W contrast"
5710,"42014-1","Urinary Bladder and Urethra Fluoroscopy W contrast"
5711,"37980-0","Vertebral vessels Fluoroscopic angiogram W contrast"
5712,"37981-8","Visceral vessels Fluoroscopic angiogram W contrast"
5713,"37575-8","Gallbladder X-ray W contrast and fatty meal PO"
5714,"38101-2","Kidney X-ray W contrast antegrade"
5715,"46376-0","Kidney - bilateral Fluoroscopy W contrast antegrade"
5716,"38100-4","Urinary Bladder and Urethra Fluoroscopy W contrast antegrade"
5717,"38102-0","Kidney X-ray W contrast antegrade via pyelostomy"
5718,"25030-8","Abdominal Arteries Fluoroscopic angiogram W contrast IA"
5719,"30832-0","Adrenal artery Fluoroscopic angiogram W contrast IA"
5720,"30831-2","Adrenal artery - bilateral Fluoroscopic angiogram W contrast IA"
5721,"37387-8","Adrenal artery - left Fluoroscopic angiogram W contrast IA"
5722,"37939-6","Adrenal artery - right Fluoroscopic angiogram W contrast IA"
5723,"38861-1","Ankle arteries - left Fluoroscopic angiogram W contrast IA"
5724,"37941-2","Ankle arteries - right Fluoroscopic angiogram W contrast IA"
5725,"24658-7","Aorta Fluoroscopic angiogram W contrast IA"
5726,"30837-9","Aorta abdominal Fluoroscopic angiogram W contrast IA"
5727,"24546-4","Aorta arch and Neck Fluoroscopic angiogram W contrast IA"
5728,"37366-2","Abdominal Aorta and Arteries Fluoroscopic angiogram W contrast IA"
5729,"69054-5","Aortic arch Fluoroscopic angiogram W contrast IA"
5730,"37380-3","Aortic arch and Brachial artery Fluoroscopic angiogram W contrast IA"
5731,"37381-1","Aortic arch and Carotid artery Fluoroscopic angiogram W contrast IA"
5732,"37587-3","Aortic arch and Carotid artery - bilateral and Vertebral artery - bilateral Fluoroscopic angiogram W contrast IA"
5733,"37588-1","Aortic arch and Carotid artery.common - bilateral Fluoroscopic angiogram W contrast IA"
5734,"37589-9","Aortic arch and Carotid artery.common - left Fluoroscopic angiogram W contrast IA"
5735,"37590-7","Aortic arch and Carotid artery.common - right Fluoroscopic angiogram W contrast IA"
5736,"37591-5","Aortic arch and Carotid artery.external - bilateral Fluoroscopic angiogram W contrast IA"
5737,"37592-3","Aortic arch and Carotid artery.external - left Fluoroscopic angiogram W contrast IA"
5738,"37593-1","Aortic arch and Carotid artery.external - right Fluoroscopic angiogram W contrast IA"
5739,"37594-9","Aortic arch and Carotid artery and Vertebral artery Fluoroscopic angiogram W contrast IA"
5740,"37382-9","Aortic arch and Subclavian artery Fluoroscopic angiogram W contrast IA"
5741,"37383-7","Aortic arch and Subclavian artery - left Fluoroscopic angiogram W contrast IA"
5742,"38800-9","Aortic arch and Subclavian artery - right Fluoroscopic angiogram W contrast IA"
5743,"37379-5","Aortic arch and Upper Extremity artery Fluoroscopic angiogram W contrast IA"
5744,"37384-5","Aortic arch and Vertebral artery Fluoroscopic angiogram W contrast IA"
5745,"37385-2","Aortic arch and Vertebral artery - left Fluoroscopic angiogram W contrast IA"
5746,"37386-0","Aortic arch and Vertebral artery - right Fluoroscopic angiogram W contrast IA"
5747,"24551-4","AV fistula Fluoroscopic angiogram W contrast IA"
5748,"30828-8","Brachial artery Fluoroscopic angiogram W contrast IA"
5749,"37388-6","Brachial artery - bilateral Fluoroscopic angiogram W contrast IA"
5750,"24581-1","Brachial artery and Subclavian artery Fluoroscopic angiogram W contrast IA"
5751,"69077-6","Brachiocephalic artery Fluoroscopic angiogram W contrast IA"
5752,"37389-4","Bronchial artery Fluoroscopic angiogram W contrast IA"
5753,"24617-3","Carotid artery Fluoroscopic angiogram W contrast IA"
5754,"26079-4","Carotid artery - bilateral Fluoroscopic angiogram W contrast IA"
5755,"39097-1","Carotid artery - bilateral and Cerebral artery - bilateral Fluoroscopic angiogram W contrast IA"
5756,"39094-8","Carotid artery.cervical Fluoroscopic angiogram W contrast IA"
5757,"39098-9","Carotid artery.cervical - bilateral Fluoroscopic angiogram W contrast IA"
5758,"38863-7","Carotid artery.cervical - left Fluoroscopic angiogram W contrast IA"
5759,"37945-3","Carotid artery.cervical - right Fluoroscopic angiogram W contrast IA"
5760,"30821-3","Carotid artery.external Fluoroscopic angiogram W contrast IA"
5761,"30820-5","Carotid artery.external - bilateral Fluoroscopic angiogram W contrast IA"
5762,"37390-2","Carotid artery.external - left Fluoroscopic angiogram W contrast IA"
5763,"37948-7","Carotid artery.external - right Fluoroscopic angiogram W contrast IA"
5764,"38864-5","Carotid artery.internal - left Fluoroscopic angiogram W contrast IA"
5765,"37952-9","Carotid artery.internal - right Fluoroscopic angiogram W contrast IA"
5766,"26080-2","Carotid artery - left Fluoroscopic angiogram W contrast IA"
5767,"26081-0","Carotid artery - right Fluoroscopic angiogram W contrast IA"
5768,"39095-5","Carotid artery and Cerebral artery Fluoroscopic angiogram W contrast IA"
5769,"38865-2","Carotid artery and Cerebral artery internal - left Fluoroscopic angiogram W contrast IA"
5770,"37953-7","Carotid artery and Cerebral artery internal - right Fluoroscopic angiogram W contrast IA"
5771,"38862-9","Carotid artery and Cerebral artery - left Fluoroscopic angiogram W contrast IA"
